cluster,nu_ano_censo,tp_sexo,faixa_etaria,in_apoio_social,nu_carga_horaria,pib,inscritos_por_vaga,igc,duracao_ideal_anos,taxa_integralizacao,in_financiamento_estudantil_0.0,in_financiamento_estudantil_1.0,in_financiamento_estudantil_8.0,tp_grau_academico_1,tp_grau_academico_2,tp_grau_academico_3,tp_grau_academico_4,tp_grau_academico_5,no_regiao_ies_Centro_Oeste,no_regiao_ies_Nordeste,no_regiao_ies_Norte,no_regiao_ies_Sudeste,no_regiao_ies_Sul,tp_escola_conclusao_ens_medio_1.0,tp_escola_conclusao_ens_medio_2.0,tp_escola_conclusao_ens_medio_9.0,sigla_uf_curso_AC,sigla_uf_curso_AL,sigla_uf_curso_AM,sigla_uf_curso_AP,sigla_uf_curso_BA,sigla_uf_curso_CE,sigla_uf_curso_DF,sigla_uf_curso_ES,sigla_uf_curso_GO,sigla_uf_curso_MA,sigla_uf_curso_MG,sigla_uf_curso_MS,sigla_uf_curso_MT,sigla_uf_curso_PA,sigla_uf_curso_PB,sigla_uf_curso_PE,sigla_uf_curso_PI,sigla_uf_curso_PR,sigla_uf_curso_RJ,sigla_uf_curso_RN,sigla_uf_curso_RO,sigla_uf_curso_RR,sigla_uf_curso_RS,sigla_uf_curso_SC,sigla_uf_curso_SE,sigla_uf_curso_SP,sigla_uf_curso_TO,"nm_categoria_Agricultura, silvicultura, pesca e veterinária",nm_categoria_Artes e humanidades,"nm_categoria_Ciências naturais, matemática e estatística","nm_categoria_Ciências sociais, comunicação e informação",nm_categoria_Computação e Tecnologias da Informação e Comunicação (TIC),nm_categoria_Educação,"nm_categoria_Engenharia, produção e construção","nm_categoria_Negócios, administração e direito",nm_categoria_Programas básicos,nm_categoria_Saúde e bem-estar,nm_categoria_Serviços,tp_categoria_administrativa_1,tp_categoria_administrativa_2,tp_categoria_administrativa_3,tp_cor_raca_0.0,tp_cor_raca_1.0,tp_cor_raca_2.0,tp_cor_raca_3.0,tp_cor_raca_4.0,tp_cor_raca_5.0,tp_cor_raca_9.0,tp_modalidade_ensino_1
0,-0.015772178562613925,-0.11758327139390495,0.0074093188874983255,-0.0766121594314205,0.3681856551559381,-0.33859715886065606,0.1524654132454074,-0.03667112593695973,1.3609817178669,-0.5174450537536235,0.046938154299166084,0.056291330880878614,-0.06959473116609786,-0.3476175547257112,0.4927179767025048,-0.1966783498318638,0.13424028813042094,-0.12910247790920482,0.34642793395778754,-0.029468561114265587,0.13333436779920038,-0.45180265894424926,0.24349537257862816,0.05576488375633035,-0.0525938809398274,-0.015871031452876976,0.058468695768224464,0.0190298111128395,0.1971144739325004,-0.04127171067434029,-0.04656017640168262,0.016752964642013972,0.14300892007869392,-0.07841747822031647,0.2192417095886072,-0.02639731913204524,-0.222401553527564,0.1126296229244447,0.17948287139352734,0.044023393934487565,0.008541091060683964,0.01605977451139373,0.02001301452195566,-0.07440359486163454,-0.14312955325471544,-0.05908367799500246,-0.01536218916251904,0.07192169681858593,0.3013157106201111,0.21614756341247446,-0.018137010947502422,-0.280229792497152,-0.04258715036966375,-0.011623312781899011,-0.12817097911086522,-0.18200482159971149,-0.11742072839055327,-0.07665143432357066,0.4924214277746441,-0.2666467996536246,-0.12160283936814657,-0.1215829207273431,0.1850770536535025,-0.09804644250323293,-0.10692335795678555,0.08030627934607355,0.0678568076194114,0.005089633397300505,-0.017685389941808797,0.013539239927234305,0.009630077838506675,-0.021442318915893894,0.025661615842543676,-0.011085052012344714,0.0
1,0.006273789562415593,0.046771769535263276,-0.0029472470982576694,0.03047445628997018,-0.14645531124452274,0.1346857260542804,-0.06064703835738441,0.01458688324103721,-0.5413654722748021,0.20582707484171067,-0.01867085776119196,-0.022391324238408537,0.02768309376309885,0.13827382044488326,-0.19599124415418703,0.07823387070168464,-0.053397526232705814,0.05135383011221244,-0.1378006181965354,0.011721877888181432,-0.05303717312765221,0.1797161244882241,-0.09685654527333595,-0.022181916358444038,0.020920568454350818,0.00631311084137227,-0.023257427107446358,-0.007569596670666055,-0.07840735027647391,0.01641688411202325,0.018520507333780457,-0.006663922443897178,-0.05688547505197494,0.03119256825718238,-0.08720902720118597,0.010500212421006164,0.08846593637481485,-0.044801328486756296,-0.07139392701724523,-0.01751143688089887,-0.003397438580627171,-0.006388188245918635,-0.007960691107079622,0.029595942945025683,0.05693345999949596,0.0235020521007652,0.00611070573686817,-0.028608704183054064,-0.1198560714241915,-0.08597825100196212,0.0072144624489424315,0.11146860532297537,0.016940134073840485,0.004623471521302176,0.05098330251418055,0.07239709755693792,0.0467071138763231,0.030490078888171374,-0.1958732841931703,0.10606562066924574,0.04837065604942363,0.04836273289788965,-0.07361915685053748,0.03900049350686271,0.0425315148745766,-0.031943887470405434,-0.02699178998636309,-0.002024532550043155,0.007034818581705271,-0.005385580806285227,-0.0038306110718792814,0.008529233680496115,-0.01020756752097079,0.004409364460280457,0.0
