feature,importance
duracao_ideal_anos,0.7043738441769701
taxa_integralizacao,0.14694185058687578
nu_carga_horaria,0.06196275486399008
pib,0.040832862883694115
inscritos_por_vaga,0.023544696102067428
igc,0.012388069227260254
tp_sexo,0.004276588142030166
faixa_etaria,0.004086231412507903
in_apoio_social,0.0009979174706065536
nu_ano_censo,0.000595185133997639
