feature,importance
nu_ano_censo,0.5771648032217711
duracao_ideal_anos,0.2355660217258413
nu_carga_horaria,0.06920728147085779
in_apoio_social,0.05189808061475474
taxa_integralizacao,0.03601287877677691
pib,0.017195076976213686
inscritos_por_vaga,0.009606401988928988
igc,0.0026076039370610117
faixa_etaria,0.0005963328673267359
tp_sexo,0.00014551842046782023
