cluster,faixa_etaria,nu_carga_horaria,pib,inscritos_por_vaga,igc,duracao_ideal_anos,taxa_integralizacao,tp_grau_academico_1,tp_grau_academico_2,tp_grau_academico_3,tp_grau_academico_4,tp_grau_academico_5,nu_ano_censo_2018,nu_ano_censo_2019,"nm_categoria_Agricultura, silvicultura, pesca e veterinária",nm_categoria_Artes e humanidades,"nm_categoria_Ciências naturais, matemática e estatística","nm_categoria_Ciências sociais, comunicação e informação",nm_categoria_Computação e Tecnologias da Informação e Comunicação (TIC),nm_categoria_Educação,"nm_categoria_Engenharia, produção e construção","nm_categoria_Negócios, administração e direito",nm_categoria_Saúde e bem-estar,nm_categoria_Serviços,sigla_uf_curso_AC,sigla_uf_curso_AL,sigla_uf_curso_AM,sigla_uf_curso_AP,sigla_uf_curso_BA,sigla_uf_curso_CE,sigla_uf_curso_DF,sigla_uf_curso_ES,sigla_uf_curso_GO,sigla_uf_curso_MA,sigla_uf_curso_MG,sigla_uf_curso_MS,sigla_uf_curso_MT,sigla_uf_curso_PA,sigla_uf_curso_PB,sigla_uf_curso_PE,sigla_uf_curso_PI,sigla_uf_curso_PR,sigla_uf_curso_RJ,sigla_uf_curso_RN,sigla_uf_curso_RO,sigla_uf_curso_RR,sigla_uf_curso_RS,sigla_uf_curso_SC,sigla_uf_curso_SE,sigla_uf_curso_SP,sigla_uf_curso_TO,tp_cor_raca_0.0,tp_cor_raca_1.0,tp_cor_raca_2.0,tp_cor_raca_3.0,tp_cor_raca_4.0,tp_cor_raca_5.0,tp_cor_raca_9.0,tp_escola_conclusao_ens_medio_1.0,tp_escola_conclusao_ens_medio_2.0,tp_escola_conclusao_ens_medio_9.0,in_apoio_social_0.0,in_apoio_social_1.0,in_financiamento_estudantil_0.0,in_financiamento_estudantil_1.0,in_financiamento_estudantil_8.0,no_regiao_ies_Centro_Oeste,no_regiao_ies_Nordeste,no_regiao_ies_Norte,no_regiao_ies_Sudeste,no_regiao_ies_Sul,tp_sexo_1.0,tp_sexo_2.0,tp_categoria_administrativa_4,tp_categoria_administrativa_5,tp_categoria_administrativa_6,tp_categoria_administrativa_7,tp_categoria_administrativa_8,tp_modalidade_ensino_1
0,-0.031242226739347304,-0.10333648349247548,1.537717899010459,0.16434157736761182,-0.018193382916556564,-0.38230728817802817,0.06372618629501374,-0.08744164481912087,0.05339369655341253,0.07931145741281076,-0.044157022179982,-0.009512275682511225,-0.0221455355257594,0.02214553552575951,-0.006381896227728998,0.052402356178284655,0.05839431762278628,0.017954584272178286,0.03149038561986676,0.05320813689213208,0.05071004219150025,-0.014926705384465618,-0.09862506629891578,0.016611245863137964,-0.05534339494587033,-0.10526271210105412,-0.13557873841628007,-0.06900145969319034,-0.24013915010867531,-0.1913754284572742,-0.1681025024430688,-0.1401781143875649,-0.1775761147947762,-0.15524855236522692,-0.3444350382857181,-0.1038811136419528,-0.1271598546044362,-0.13988424777006853,-0.13065082801029787,-0.19134367450681117,-0.12315154704662643,-0.23979651587545478,-0.3025583281677088,-0.10134883690367624,-0.09378832253536692,-0.037925716740649096,-0.23868024294793586,-0.18080328083483582,-0.10591975541053239,1.5778010912807143,-0.08174952894214027,0.0622052379404096,0.1647526811454327,-0.03842443174754832,-0.19972111897810585,-0.02490518294534609,-0.040331168599344006,-0.012826362615229297,0.1792778540491919,-0.17619116429769785,-0.02919385017799985,-0.0031741270659324493,0.0031741270659324493,0.19358517810124867,-0.195844750792959,0.04586488379422317,-0.2901510496765187,-0.5181171174076598,-0.2537502670943648,0.9797593993908974,-0.40337640374136224,-0.0069806966061367855,0.006980696606136673,-0.05947604457983273,0.05727811149086228,0.049964864734346255,0.03444408693539745,-0.09668609255817685,0.0
1,0.012475333762003177,0.041263291893876,-0.6140261442313046,-0.06562323632498651,0.0072647998504548296,0.15265912572295828,-0.025446503862946793,0.03491632376008572,-0.021320637317186628,-0.03166985857411959,0.017632340813200167,0.003798346864503683,0.008842933934481701,-0.008842933934481701,0.0025483550241032307,-0.02092478518556202,-0.023317435348844624,-0.007169445162221364,-0.012574426086193451,-0.021246541487636713,-0.020249027276518655,0.0059603828239225025,0.03938197586374589,-0.006633036693391204,0.022099171394929507,0.04203245425206599,0.05413794691670351,0.02755297331780181,0.09588996558803109,0.07641812357900812,0.06712501134127001,0.05597452376564017,0.07090791955089959,0.06199230045228449,0.13753635737272688,0.041480768162397784,0.05077620236717046,0.055857179884700986,0.05217018298051617,0.07640544390884263,0.04917564505025366,0.09575314831014056,0.12081456798378874,0.04046960472160597,0.03745061568014018,0.015144118197788511,0.09530740936021014,0.07219655924329516,0.04229481822023697,-0.6300317639968188,0.032643404932315497,-0.024839173965601823,-0.06578739417717577,0.015343260090429344,0.07975064131503225,0.009944888763502715,0.016104639195091686,0.005121694939110697,-0.07158744106362187,0.07035489495892491,0.011657396504000573,0.0012674606992922888,-0.0012674606992927049,-0.07730049872368142,0.07820276870986954,-0.018314307045464228,0.1158602175289674,0.20688934951384047,0.10132502079990209,-0.39122773212791995,0.16107223439525947,0.002787462007090403,-0.002787462007090403,0.023749379747081672,-0.022871723071063596,-0.019951470461267374,-0.01375386857766301,0.03860772424675052,0.0
