feature,importance
pib,0.9046967418791731
duracao_ideal_anos,0.028721382810881466
inscritos_por_vaga,0.025349146280947456
igc,0.025111966401297998
nu_carga_horaria,0.011092552298621836
taxa_integralizacao,0.004247743895548723
faixa_etaria,0.0007804664335295132
