cluster,faixa_etaria,nu_carga_horaria,pib,inscritos_por_vaga,igc,duracao_ideal_anos,taxa_integralizacao,tp_grau_academico_1,tp_grau_academico_2,tp_grau_academico_3,tp_grau_academico_4,tp_grau_academico_5,nu_ano_censo_2018,nu_ano_censo_2019,"nm_categoria_Agricultura, silvicultura, pesca e veterinária",nm_categoria_Artes e humanidades,"nm_categoria_Ciências naturais, matemática e estatística","nm_categoria_Ciências sociais, comunicação e informação",nm_categoria_Computação e Tecnologias da Informação e Comunicação (TIC),nm_categoria_Educação,"nm_categoria_Engenharia, produção e construção","nm_categoria_Negócios, administração e direito",nm_categoria_Programas básicos,nm_categoria_Saúde e bem-estar,nm_categoria_Serviços,sigla_uf_curso_AC,sigla_uf_curso_AL,sigla_uf_curso_AM,sigla_uf_curso_AP,sigla_uf_curso_BA,sigla_uf_curso_CE,sigla_uf_curso_DF,sigla_uf_curso_ES,sigla_uf_curso_GO,sigla_uf_curso_MA,sigla_uf_curso_MG,sigla_uf_curso_MS,sigla_uf_curso_MT,sigla_uf_curso_PA,sigla_uf_curso_PB,sigla_uf_curso_PE,sigla_uf_curso_PI,sigla_uf_curso_PR,sigla_uf_curso_RJ,sigla_uf_curso_RN,sigla_uf_curso_RO,sigla_uf_curso_RR,sigla_uf_curso_RS,sigla_uf_curso_SC,sigla_uf_curso_SE,sigla_uf_curso_SP,sigla_uf_curso_TO,tp_cor_raca_0.0,tp_cor_raca_1.0,tp_cor_raca_2.0,tp_cor_raca_3.0,tp_cor_raca_4.0,tp_cor_raca_5.0,tp_cor_raca_9.0,tp_escola_conclusao_ens_medio_1.0,tp_escola_conclusao_ens_medio_2.0,tp_escola_conclusao_ens_medio_9.0,in_apoio_social_0.0,in_apoio_social_1.0,in_financiamento_estudantil_0.0,in_financiamento_estudantil_1.0,in_financiamento_estudantil_8.0,no_regiao_ies_Centro_Oeste,no_regiao_ies_Nordeste,no_regiao_ies_Norte,no_regiao_ies_Sudeste,no_regiao_ies_Sul,tp_sexo_1.0,tp_sexo_2.0,tp_categoria_administrativa_1,tp_categoria_administrativa_2,tp_categoria_administrativa_3,tp_modalidade_ensino_1
0,0.018375941824380043,-0.006845983549259239,-0.3625633803057581,-0.010782501044178333,0.0017859703488162207,0.06279541893576625,-0.0041822319570810566,-0.009349654054551057,0.04378703470557581,-0.0605874097659159,0.007832797803283095,-0.015018263818220943,0.002760082833869337,-0.0027600828338691158,0.01535043934208186,-0.016492237652953816,-0.026410905462722834,-0.005480434788596226,-0.01539327762533681,0.0439217881936853,-0.020890261820185645,-0.0034278710855867693,-0.014508491228759727,-0.0008505010798621797,-3.640984215000082e-06,0.01079679779415906,0.02090321453009215,0.02430134204294218,0.012670777893488762,0.037249823707837075,0.034340293250648586,0.02173570976823917,0.019859430818872932,0.027105657322865878,0.028635512013458205,0.0525706288001086,0.019561081749775003,0.022471126096703212,0.024842491045575465,0.027874867365970543,0.030943156090900543,0.021865739974954952,0.0399535399093523,0.04542294300580514,0.024333471123244306,0.0119178938339313,0.009176146676579478,0.033817613720724705,0.0295424197579655,0.01729563341514823,-0.3829948273953081,0.016608228873279313,0.01586985578270119,-0.07532687110538788,0.025229402372394332,0.0579004854895726,-0.035694457673325006,0.007992079343046592,0.012801364979595093,0.019826376168841402,-0.02263578916864841,0.012490293321527261,-0.03658813453615414,0.036588134536154004,-0.06961225150046715,-0.021547038683238647,0.07148817113841752,0.047499434945762406,0.09805398254719075,0.04627225144280387,-0.20111708979105444,0.06366444550647328,0.011608577939839323,-0.0116085779398391,0.14279715205184523,-0.11575239318037023,-0.07192314364756715,0.0
1,-0.12527194755451634,0.04667024418873935,2.471656756258989,0.0735061592065308,-0.012175266226298602,-0.4280871425674839,0.02851099265525423,0.0637381954932314,-0.2985037266458444,0.4130347653032944,-0.053397526232705814,0.10238208062348042,-0.01881595813238016,0.018815958132380167,-0.10464657814974002,0.11243041309460342,0.18004767296356658,0.03736106404636675,0.10493861407500173,-0.2994223642893767,0.14241249826261365,0.023368385194142586,0.09890687343671253,0.005798011753073659,2.4821213953907022e-05,-0.07360362260355825,-0.14250079910790384,-0.165666417264603,-0.08637886639595947,-0.2539384379064649,-0.23410366969025245,-0.1481760619493529,-0.13538514650191694,-0.18478391556919832,-0.19521319742030047,-0.3583829942919038,-0.13335124972023524,-0.1531895212109543,-0.16935552284215302,-0.1900277523803472,-0.21094480294053064,-0.1490625001734112,-0.27237013503717433,-0.30965599414586636,-0.16588544671632038,-0.08124632661514768,-0.06255536593481756,-0.23054047367634398,-0.20139574308204006,-0.11790729981687267,2.6109414357995613,-0.1132211451402459,-0.10818752912412173,0.5135162016044482,-0.17199316372634407,-0.3947175416069038,0.2433352408477452,-0.054483375811810446,-0.08726910096234819,-0.1351598072825853,0.1543120576180687,-0.08514847210927513,0.24942758931950998,-0.24942758931950998,0.47455865949404324,0.146889858798999,-0.48734712545392206,-0.3238117958939202,-0.6684508188236798,-0.31544587544795843,1.3710496999503807,-0.43401144576943873,-0.07913766710627412,0.07913766710627412,-0.9734726804064939,0.789103920026711,0.49031240766229095,0.0
